Benchmark,JAX PSO,Pure PSO,Vectorized PSO
Ackley,0.1760796457529068,18.76736831665039,0.9479432106018066
Alpine,0.1626702696084976,20.54183959960937,0.8423704504966736
Griewank,0.1646982580423355,22.309097290039062,1.0230770111083984
Rastrigin,0.1594736278057098,21.361831665039062,0.8017600178718567
Rosenbrock,0.134847030043602,22.90485382080078,0.5630789995193481
Salomon,0.1839128136634826,23.002138137817383,0.3822149336338043
Schwefel,0.1665157526731491,22.97682762145996,0.6744796633720398
Sphere,0.1682710498571396,16.253934860229492,0.3260901570320129
Styblinski-Tang,0.1640750020742416,18.50955009460449,0.8417457938194275
